"subject"|"activityName"|"tBodyAcc-mean()-X"|"tBodyAcc-mean()-Y"|"tBodyAcc-mean()-Z"|"tBodyAcc-std()-X"|"tBodyAcc-std()-Y"|"tBodyAcc-std()-Z"|"tGravityAcc-mean()-X"|"tGravityAcc-mean()-Y"|"tGravityAcc-mean()-Z"|"tGravityAcc-std()-X"|"tGravityAcc-std()-Y"|"tGravityAcc-std()-Z"|"tBodyAccJerk-mean()-X"|"tBodyAccJerk-mean()-Y"|"tBodyAccJerk-mean()-Z"|"tBodyAccJerk-std()-X"|"tBodyAccJerk-std()-Y"|"tBodyAccJerk-std()-Z"|"tBodyGyro-mean()-X"|"tBodyGyro-mean()-Y"|"tBodyGyro-mean()-Z"|"tBodyGyro-std()-X"|"tBodyGyro-std()-Y"|"tBodyGyro-std()-Z"|"tBodyGyroJerk-mean()-X"|"tBodyGyroJerk-mean()-Y"|"tBodyGyroJerk-mean()-Z"|"tBodyGyroJerk-std()-X"|"tBodyGyroJerk-std()-Y"|"tBodyGyroJerk-std()-Z"|"tBodyAccMag-mean()"|"tBodyAccMag-std()"|"tGravityAccMag-mean()"|"tGravityAccMag-std()"|"tBodyAccJerkMag-mean()"|"tBodyAccJerkMag-std()"|"tBodyGyroMag-mean()"|"tBodyGyroMag-std()"|"tBodyGyroJerkMag-mean()"|"tBodyGyroJerkMag-std()"|"fBodyAcc-mean()-X"|"fBodyAcc-mean()-Y"|"fBodyAcc-mean()-Z"|"fBodyAcc-std()-X"|"fBodyAcc-std()-Y"|"fBodyAcc-std()-Z"|"fBodyAcc-meanFreq()-X"|"fBodyAcc-meanFreq()-Y"|"fBodyAcc-meanFreq()-Z"|"fBodyAccJerk-mean()-X"|"fBodyAccJerk-mean()-Y"|"fBodyAccJerk-mean()-Z"|"fBodyAccJerk-std()-X"|"fBodyAccJerk-std()-Y"|"fBodyAccJerk-std()-Z"|"fBodyAccJerk-meanFreq()-X"|"fBodyAccJerk-meanFreq()-Y"|"fBodyAccJerk-meanFreq()-Z"|"fBodyGyro-mean()-X"|"fBodyGyro-mean()-Y"|"fBodyGyro-mean()-Z"|"fBodyGyro-std()-X"|"fBodyGyro-std()-Y"|"fBodyGyro-std()-Z"|"fBodyGyro-meanFreq()-X"|"fBodyGyro-meanFreq()-Y"|"fBodyGyro-meanFreq()-Z"|"fBodyAccMag-mean()"|"fBodyAccMag-std()"|"fBodyAccMag-meanFreq()"|"fBodyBodyAccJerkMag-mean()"|"fBodyBodyAccJerkMag-std()"|"fBodyBodyAccJerkMag-meanFreq()"|"fBodyBodyGyroMag-mean()"|"fBodyBodyGyroMag-std()"|"fBodyBodyGyroMag-meanFreq()"|"fBodyBodyGyroJerkMag-mean()"|"fBodyBodyGyroJerkMag-std()"|"fBodyBodyGyroJerkMag-meanFreq()"
17|"SITTING"|0.2773570196875|-0.014156274084375|-0.11362408509375|-0.9944439053125|-0.96185862984375|-0.96572919578125|0.94488374765625|-0.002814673171875|-0.135803881679687|-0.99019661703125|-0.9667201059375|-0.9566106440625|0.075070986171875|0.0056097104915625|-0.0015544841534375|-0.99434060296875|-0.98863700234375|-0.990529261875|-0.042549159015625|-0.0669245931234375|0.0860053803375|-0.98963832578125|-0.98612868078125|-0.9797052259375|-0.094247696875|-0.0411134199378125|-0.051090324421875|-0.9952559371875|-0.9949818809375|-0.9938412575|-0.97274734640625|-0.96506519109375|-0.97274734640625|-0.96506519109375|-0.99281471515625|-0.99144649921875|-0.967177744375|-0.97541025484375|-0.996334795|-0.994446755625|-0.9939693815625|-0.96992798921875|-0.97484160453125|-0.99465731359375|-0.959789141875|-0.96292107328125|0.0284866289765625|0.135749049678125|0.183913630364062|-0.99454262109375|-0.9883274196875|-0.9888280653125|-0.9946131621875|-0.98991581109375|-0.99081824828125|0.232009757914063|0.0885338998796875|0.099508166859375|-0.98841106765625|-0.98879397953125|-0.98161709828125|-0.99004126046875|-0.984813098125|-0.9809696453125|0.167684958779688|-0.148799346228125|0.123430240928125|-0.973626755|-0.9653996796875|0.126009669051562|-0.99142725046875|-0.99031962640625|0.38152125453125|-0.98336929234375|-0.97471085296875|-0.0181759388351563|-0.995204564375|-0.99362452375|0.3586823609625
17|"STANDING"|0.277942503333333|-0.0174120064169231|-0.111432145565|-0.991163919871795|-0.968176663717949|-0.970462679230769|0.904678547435897|-0.257486817948718|-0.202687757012821|-0.985751365769231|-0.975810476025641|-0.969171762179487|0.0740864955641026|0.00657853452564103|-0.00403599594166667|-0.992094005512821|-0.98666125974359|-0.991217027307692|-0.0269576937130769|-0.0770632126371795|0.0880561869358974|-0.981373082948718|-0.985121164615385|-0.985538363333333|-0.101289168653846|-0.0404518753974359|-0.0546331330897436|-0.989257196282051|-0.993699908589744|-0.992327099487179|-0.977635981410256|-0.975377309871795|-0.977635981410256|-0.975377309871795|-0.991742753589744|-0.990363248205128|-0.978184576538462|-0.977680837435897|-0.993672973717949|-0.992372117307692|-0.990927533846154|-0.97417056948718|-0.980231575769231|-0.991318528333333|-0.966427323846154|-0.966999000897436|-0.0325532545820513|0.0455207736730769|0.107584733661538|-0.992129225769231|-0.986278342435897|-0.989563633076923|-0.992775377692308|-0.988200349487179|-0.991450377692308|0.257118196283333|0.0739987319439744|0.0847226210125641|-0.980696264102564|-0.987334041282051|-0.985954978205128|-0.981791318076923|-0.983946584871795|-0.986725274871795|-0.139034612666154|-0.162736719461538|0.0601796814102564|-0.980967748205128|-0.975504840641026|0.119058407512821|-0.990162798846154|-0.989472086666667|0.426849040797436|-0.984291131538461|-0.977263418717949|-0.115635141833333|-0.992723939358974|-0.992177303589744|0.314617814282051
17|"WALKING"|0.272341855245902|-0.0184875403339344|-0.109792122032787|-0.31950017295082|-0.0175797885542623|-0.265824489180328|0.92811236852459|-0.179927382704918|-0.190265949622951|-0.980983351639344|-0.968613202622951|-0.956903248196721|0.0773188580032787|0.0130098548360656|0.0243753334442623|-0.355492635409836|-0.0935385034|-0.534303311639344|-0.00922265519180328|-0.0839773343770492|0.0757132656704918|-0.47981351295082|-0.454932903934426|-0.386044435409836|-0.109959237927869|-0.0379251328622951|-0.0513807166754098|-0.431296148196721|-0.560203489016393|-0.524422887377049|-0.151151487704918|-0.461837866885246|-0.151151487704918|-0.461837866885246|-0.301093269180328|-0.275672786229508|-0.335009836885246|-0.522494763606557|-0.517167440655738|-0.53970849147541|-0.360991674918033|-0.0650267622126229|-0.382832802295082|-0.304806274098361|-0.0556137930852459|-0.262391594918033|-0.414940955557377|0.00857138068540984|-0.0933328732232787|-0.423446094590164|-0.194232721737705|-0.523427055737705|-0.343866129016393|-0.0470379377672131|-0.543872996229508|-0.43680842295082|-0.40049341595082|-0.446731876721311|-0.40771670852459|-0.490166286557377|-0.398809217540984|-0.504849290819672|-0.439238787704918|-0.438768699508197|-0.102582658990164|-0.0761681172065574|-0.163270727868852|-0.429380043442623|-0.565162507704918|0.174349227754098|-0.335938891803279|-0.211231860180328|0.0274103270236066|-0.518618058688525|-0.615320077704918|0.351564688770492|-0.582711859672131|-0.520385479180328|0.152044228696721
17|"WALKING_DOWNSTAIRS"|0.29391828326087|-0.0167359404347826|-0.0892432745173913|0.187719760269565|-0.0607892037384783|-0.231064156615217|0.928817578043478|-0.151077057652174|-0.160962985956522|-0.950026242173913|-0.946576675652174|-0.901097766521739|0.118250858006522|-0.0113826178208696|-0.00939838078195652|-0.103436471413043|-0.304063534173913|-0.536331570652174|0.0677728390673913|-0.123517195928261|0.0162878745776087|-0.370436868891304|-0.459281989565217|-0.468462984347826|-0.1077700285|-0.0381702367441304|-0.0582518846641304|-0.526801825217391|-0.572144734130435|-0.542770646521739|0.148951103536087|0.0914076757326087|0.148951103536087|0.0914076757326087|-0.221631694184783|-0.206576683876087|-0.232641763307609|-0.352687281086957|-0.540325787826087|-0.592319490869565|-0.0226239171245652|-0.130272514565217|-0.3180818605|0.258941676302174|-0.0860527358695652|-0.245413541641304|-0.514562240434783|-0.155801013828261|-0.113333185608696|-0.215092049054348|-0.351268404347826|-0.498668458043478|-0.0718767032673913|-0.298931144913043|-0.573043711086957|-0.508557029565217|-0.559085845869565|-0.452939005217391|-0.316412962967391|-0.451126869347826|-0.403380386086957|-0.393194731747826|-0.469390428043478|-0.540949520217391|-0.279498021580435|-0.0744451681576087|-0.154726798605435|0.0580680522108696|-0.0618876767130435|-0.0553633752984783|-0.188680399771739|-0.236538515947826|-0.0445946372391304|-0.40943875826087|-0.428868687826087|-0.0258920214847826|-0.57734888|-0.643399203913044|0.163045288093478
17|"WALKING_UPSTAIRS"|0.252604768583333|-0.0228645614308333|-0.121290442104167|-0.062952754100625|-0.0131721014395833|-0.230220954239583|0.853530565833333|-0.284153753333333|-0.298171464166667|-0.949460372291667|-0.91597346625|-0.930159843541667|0.07680441704375|0.03083565139375|0.00759533846458334|-0.292665827083333|-0.349791873229167|-0.657430836041667|-0.0304250571395833|-0.0548455941370417|0.0560931358145833|-0.496562732729167|-0.493044125208333|-0.234402350714583|-0.142655397660417|-0.0414496328508333|-0.0223482086545833|-0.606044344375|-0.676722847708333|-0.610586202291667|-0.0128062276916667|-0.1028777303875|-0.0128062276916667|-0.1028777303875|-0.357233897916667|-0.390912450416667|-0.235191249091667|-0.440837260125|-0.637367490625|-0.68231162875|-0.1397522212625|-0.1175197356|-0.3999234945625|-0.0355381172854167|-0.0252781736083333|-0.2048157105|-0.5292345090625|-0.15669437456875|-0.258321394134167|-0.360272225833333|-0.37705192875|-0.633017707916667|-0.287219038291667|-0.365114263583333|-0.680325770833333|-0.576044001875|-0.474055998333333|-0.552822976041667|-0.416223018291667|-0.521435415208333|-0.324273713333333|-0.5244683916875|-0.481154119791667|-0.2778914704375|-0.230933831489583|-0.210551597316667|-0.349178571291667|-0.150305643291667|-0.217393170604167|-0.184408514979167|-0.360299853125|-0.437383107916667|-0.0890136151333333|-0.504066956875|-0.496444579791667|-0.103520890333333|-0.669008763541667|-0.7241557425|0.0865541719604167
18|"LAYING"|0.27760211122807|-0.0182942520508772|-0.106114805982456|-0.562712438070175|-0.450621286912281|-0.643549452631579|0.572594127017544|-0.000625000701754385|0.282174024877193|-0.977968534561404|-0.97948295631579|-0.976959947017544|0.078644034877193|0.0230775999192982|0.00186473817087719|-0.564358419473684|-0.51589630877193|-0.778626132982456|-0.0325385357859649|-0.0747553509857895|0.096363149945614|-0.779911042807018|-0.652396486666667|-0.674486578421053|-0.0963052513596491|-0.0418217945421053|-0.0502396398561403|-0.681224624385965|-0.805127215087719|-0.777214113333333|-0.510021741403509|-0.620368774912281|-0.510021741403509|-0.620368774912281|-0.580245664736842|-0.599170103333333|-0.64904912122807|-0.729329669298246|-0.75162271|-0.817263477719298|-0.562869674035088|-0.462083603508772|-0.683776146315789|-0.562793235438596|-0.479285699473684|-0.649661516666667|-0.32304542922807|0.114956607091228|0.0746052566708947|-0.593565100877193|-0.543452462807018|-0.75555850754386|-0.573041458596491|-0.518364792105263|-0.800625492982456|-0.201496217996491|-0.237320793508772|-0.0982655118982456|-0.707731724561404|-0.718359207894737|-0.680870087017544|-0.803180413859649|-0.620730858245614|-0.702635326842105|0.00956982281754386|-0.266124236205263|-0.0998838781280702|-0.595381265087719|-0.694170985789474|0.138407209964912|-0.586055806491228|-0.618663864561404|0.164308623403509|-0.742858260526316|-0.767290044035088|0.121709153445614|-0.80674935754386|-0.845640996842105|0.255136270205263
18|"SITTING"|0.275184629811321|-0.0170291620754717|-0.106784888264151|-0.981087864150943|-0.973473288679245|-0.980301808301887|0.0743633426415094|0.559076164641509|0.397621314584906|-0.989695890377359|-0.993076352641509|-0.990752442264151|0.0701427701509434|0.0130964152622642|0.000700080389207547|-0.981307742264151|-0.975190626415094|-0.98727951490566|-0.0267364362396226|-0.0793587227258491|0.090012883509434|-0.988361122264151|-0.979533926415094|-0.98139435490566|-0.100585193264151|-0.0410960478867925|-0.0550301556792453|-0.987162294339623|-0.990128528867925|-0.989278955471698|-0.979059284716981|-0.982409220943396|-0.979059284716981|-0.982409220943396|-0.981513983018868|-0.984148638301887|-0.97719963509434|-0.979897695849057|-0.989374209811321|-0.990752193962264|-0.980569804150943|-0.972762897169811|-0.98299217754717|-0.981362918113208|-0.974596194716981|-0.979507205660377|-0.0334070810241509|0.261162935037736|0.291312559469811|-0.982206518301887|-0.97628546509434|-0.985264315660377|-0.982005480943396|-0.97568856509434|-0.987860851509434|0.174059978132075|0.0607510164660377|0.148333256698113|-0.985517134150943|-0.983374689433962|-0.981333498490566|-0.989253748113208|-0.977572837735849|-0.983088711698113|0.0986380203415094|-0.0978606697735849|0.187236881364151|-0.981840628867925|-0.984772317169811|0.379929450886792|-0.983814888113207|-0.983656777169811|0.423462685207547|-0.983141711698113|-0.981175321132076|0.155176571611321|-0.990444477169811|-0.991493259056604|0.336385277075472
18|"STANDING"|0.276431750212766|-0.013852639906383|-0.109012535851064|-0.993833095106383|-0.980310969361702|-0.978642148085106|0.752601201914894|0.146971505106383|0.124226706595745|-0.992288165744681|-0.987608432553192|-0.981135368510638|0.0761376273829787|0.00970699399297872|0.00183568288670638|-0.991647618510638|-0.98515558|-0.989711011914894|-0.0327097992340426|-0.0697132204893617|0.0844357014893617|-0.992325807659574|-0.988770064893617|-0.98285359|-0.0961753459361702|-0.0401758820425532|-0.0541160724744681|-0.994016598297872|-0.994182068510638|-0.993440028723404|-0.985727391914894|-0.985166344468085|-0.985727391914894|-0.985166344468085|-0.989855419787234|-0.991820164893617|-0.978019352765957|-0.982054220851064|-0.994765626595745|-0.995259656170213|-0.992917484042553|-0.980613284042553|-0.983471008723404|-0.994257493829787|-0.98063176893617|-0.97703234893617|0.0374018576114255|0.182239828904255|0.225592609574468|-0.991930531702128|-0.985040744680851|-0.988099709148936|-0.992078250212766|-0.986420105319149|-0.989855999574468|0.264901276617021|-0.00713439894617021|0.0993449534382979|-0.990345481276596|-0.989964915106383|-0.98332456|-0.992928677446808|-0.988145391702128|-0.984290444468085|0.0980981101244681|-0.0812012562531915|0.163268187065957|-0.986906683829787|-0.985940114042553|0.332447755191489|-0.990964204680851|-0.991884701702128|0.464102825193617|-0.986533311702128|-0.982217319361702|0.0920652023425532|-0.995081752765957|-0.995511989361702|0.360922609319149
18|"WALKING"|0.280014024415584|-0.0177434525264935|-0.10721606707013|-0.485803235064935|-0.413814351688312|-0.505198850519481|0.930778453376623|-0.232059963636364|-0.027203358987013|-0.976088045454545|-0.953128794155844|-0.940225340909091|0.0810842949467532|0.00616344118181818|-0.000893104920519481|-0.540549757662338|-0.563931846493506|-0.72877416|-0.0521174166058442|-0.0602092096128571|0.094809877725974|-0.687367602766234|-0.643070412857143|-0.596700919220779|-0.0955444962090909|-0.045332976874026|-0.056457652465974|-0.755673227402597|-0.797459708441558|-0.71101709025974|-0.439726508701299|-0.471136215|-0.439726508701299|-0.471136215|-0.580254676233766|-0.558547889038961|-0.545173645844156|-0.633171005428571|-0.764824879350649|-0.80438164012987|-0.513304562727273|-0.458351753376623|-0.602662756363636|-0.476372860519481|-0.428998878987013|-0.496011139181818|-0.327446993974026|-0.0818273693493506|-0.137902927202597|-0.566337705454545|-0.584715294805195|-0.707558104805195|-0.554889638571429|-0.571111071298701|-0.748473406883117|-0.250542785831169|-0.356724875766234|-0.266145626294805|-0.655245696857143|-0.692766584545455|-0.596329428441558|-0.700624496961039|-0.621924235324675|-0.634712522077922|-0.227693216402597|-0.284043537133377|-0.211570825358442|-0.478115283792208|-0.550416184675325|-0.0344724020181818|-0.557072518142857|-0.56336933974026|0.0833331441564026|-0.689854688961039|-0.662285078675325|-0.110776202285714|-0.800479386363636|-0.824490254558442|0.110268293656234
18|"WALKING_DOWNSTAIRS"|0.270369539375|-0.0205021570098078|-0.107516196165625|-0.54922833609375|-0.429940692546875|-0.52834407203125|0.91344651609375|-0.266892043125|-0.05781328653125|-0.9706661640625|-0.9498698615625|-0.93215341515625|0.075561240084375|0.0251288146210156|-0.0078095258728125|-0.65418408109375|-0.6556433346875|-0.79827804859375|-0.0227911483875|-0.07849820476875|0.0827262093171875|-0.65959211015625|-0.67446634796875|-0.5860855484375|-0.082993716424375|-0.0521530763921875|-0.0665261323|-0.80023211765625|-0.86025207765625|-0.7687622653125|-0.486543648125|-0.523744854375|-0.486543648125|-0.523744854375|-0.681529858125|-0.66098081609375|-0.53040299859375|-0.64034824875|-0.82114799|-0.860563764375|-0.60155187859375|-0.51970669359375|-0.64898108375|-0.530831199375|-0.423192961921875|-0.50591492703125|-0.344200139328125|-0.191626154515625|-0.229104021771875|-0.67165988546875|-0.66426500359375|-0.77768198515625|-0.66706310546875|-0.6704551609375|-0.8178835790625|-0.215737084640625|-0.3828448694375|-0.287786094921875|-0.66615388640625|-0.7459945746875|-0.61747628828125|-0.663475604171875|-0.642183879375|-0.61557219921875|-0.323470520142188|-0.429666820046875|-0.291376262085469|-0.554984553765625|-0.581476021875|-0.12827011228125|-0.655344014375|-0.66988498390625|0.115024333620313|-0.731874313125|-0.64681355421875|-0.317247630625|-0.854226170625|-0.87974635921875|0.0768226654375
18|"WALKING_UPSTAIRS"|0.277528227272727|-0.0153983692484848|-0.111885658575758|-0.750010034545455|-0.689950758333333|-0.727759556363636|0.891762508636364|-0.110575925772727|-0.0673541173484848|-0.979597447575758|-0.967417261363636|-0.952559274545455|0.0809833343636364|0.00214492910818182|0.00981481405909091|-0.805080135909091|-0.818535593030303|-0.878371210757576|-0.0504941133287879|-0.0497409227621212|0.0945328186348485|-0.821692348939394|-0.828837951818182|-0.777177931363636|-0.0962651042418182|-0.0424083107848485|-0.0570324344772727|-0.902171918181818|-0.912700320151515|-0.876999483787879|-0.717556411363636|-0.719876996848485|-0.717556411363636|-0.719876996848485|-0.825853525454545|-0.803308828333333|-0.749777736212121|-0.802790979393939|-0.90189818030303|-0.917473139545455|-0.776276393484848|-0.74293609|-0.785615775151515|-0.740941539393939|-0.684443622090909|-0.719661320454545|-0.164793165877727|-0.0791696929863636|-0.062842617069697|-0.816699710909091|-0.82279425530303|-0.867326168333333|-0.810918803030303|-0.826716620757576|-0.888014967878788|-0.0342091947272727|-0.219432944457576|-0.195092227501515|-0.82631300969697|-0.85581963969697|-0.798257142272727|-0.823361861090909|-0.816582949242424|-0.79208901530303|-0.204522281431818|-0.239568672087879|-0.142341197021667|-0.746696575151515|-0.749162101060606|0.00569934040454545|-0.806766404393939|-0.80001276969697|0.217469492318182|-0.853834360909091|-0.805833582878788|-0.174814965893939|-0.916103628939394|-0.925363765151515|0.115066700663636
19|"LAYING"|0.272653733493976|-0.0171426864421687|-0.10898146186747|-0.965019579518072|-0.973449968554217|-0.984672837228916|-0.680043155060241|0.725646622771084|0.68762385253012|-0.958959611084337|-0.986993149638554|-0.988819031566265|0.0772317998650602|0.011149573306747|-0.000988690855325301|-0.983605223493976|-0.974524522650602|-0.988260181084337|-0.0312072730559566|-0.0952628014096386|0.10860511373494|-0.981357611445783|-0.963617705662651|-0.973197523855422|-0.0956018266746988|-0.0371476597051807|-0.0599161477951807|-0.976105663493976|-0.984607728915663|-0.986958363975904|-0.96626080686747|-0.963193489036145|-0.96626080686747|-0.963193489036145|-0.98478434|-0.980668287831325|-0.953263432771084|-0.955906646506024|-0.985342497710843|-0.980245510843374|-0.97453373|-0.972798824096386|-0.985340447349398|-0.962085001204819|-0.974832075662651|-0.984740998192771|-0.25318866264|0.292492930166145|0.293722260911807|-0.983478561807229|-0.974878270963855|-0.986506488795181|-0.985278006987952|-0.975964111566265|-0.988558703373494|0.135277438|0.0838227031284337|0.117028928487952|-0.974196217590361|-0.972061003493976|-0.97393233253012|-0.983944795060241|-0.959831365783133|-0.975417523855422|0.249209411510602|-0.156450013338554|0.0518654912277108|-0.971957401325301|-0.964056773975904|0.168481196584337|-0.980621564096386|-0.979452188433735|0.211317149549398|-0.965624724457831|-0.957496024457831|0.0778651216506024|-0.981890470361446|-0.97932784746988|0.0457006718048193
19|"SITTING"|0.273830316164384|-0.016739260030137|-0.10870765430137|-0.976357663013699|-0.950388943972603|-0.951929615068493|0.581371509041096|0.360343534657534|0.489126594657534|-0.969355010136986|-0.96996981369863|-0.960394960821918|0.0753747129191781|0.0137921005843836|0.00173106800213699|-0.987043285479452|-0.979267729041096|-0.986704740273973|-0.0214151280054795|-0.0520207886438356|0.0968980718168493|-0.984625306849315|-0.959758309589041|-0.96559497630137|-0.100986131452055|-0.0425170215068493|-0.0590801684246575|-0.988464752739726|-0.987465915068493|-0.98531069|-0.962074065616438|-0.951755657260274|-0.962074065616438|-0.951755657260274|-0.986423976027397|-0.984205184931507|-0.942229043835616|-0.950491807945205|-0.989450316575342|-0.985831284657534|-0.979238031780822|-0.960763181917808|-0.96633509109589|-0.975204245342466|-0.948053070136986|-0.947514931780822|-0.315288055164384|-0.00741060234232877|-0.00357815742876712|-0.986775590136986|-0.979141571643836|-0.98398048|-0.988576991369863|-0.980999857671233|-0.988151915753425|0.091700311709589|-0.0925759101945205|0.0185381853307808|-0.981743664931507|-0.968188675753425|-0.968235777945205|-0.985576048219178|-0.955598610136986|-0.967869249178082|-0.0192868116287671|-0.39302195830137|-0.147366971379452|-0.962632577945206|-0.952802277671233|-0.0538580142455342|-0.983751646712329|-0.983687272739726|0.268456602178082|-0.964238768493151|-0.950484417260274|-0.192451620806849|-0.986727418493151|-0.985416444657534|0.0978646251164384
19|"STANDING"|0.27817226|-0.0154244056945205|-0.10904190460274|-0.989910996849315|-0.944430270684931|-0.952599653972603|0.944045837534247|-0.223897807808219|0.130643717849315|-0.992411542465753|-0.971426607808219|-0.958862043972603|0.0754120366712329|0.00991338273931507|0.00129216333878082|-0.984792035205479|-0.970543276575342|-0.986142491917808|-0.025090574020274|-0.0631429827260274|0.0710520180136986|-0.946109711917808|-0.96957632369863|-0.960734258356164|-0.0990467890520548|-0.0422918533780822|-0.0523769867072603|-0.97512668739726|-0.988096672191781|-0.983453911232877|-0.960505683561644|-0.962549342465753|-0.960505683561644|-0.962549342465753|-0.983068923561644|-0.979640838082192|-0.94174504109589|-0.937951031506849|-0.985801637671233|-0.983069427945205|-0.987352048356164|-0.952872872465753|-0.968543351780822|-0.991161671369863|-0.943193755068493|-0.947753961643836|0.0424164044835616|-0.0362605168315068|0.0261012090616438|-0.985039596164384|-0.970011345890411|-0.983463295479452|-0.985913722328767|-0.973588517808219|-0.987524587534247|0.199135943480822|-0.11251381169863|0.0286308635315068|-0.947865639178082|-0.975061671643836|-0.965100636164384|-0.946607045616438|-0.966967238082192|-0.963212791780822|-0.283665469939726|-0.291796963682192|-0.113976427853425|-0.968910788767123|-0.964259110821918|0.00178112668493151|-0.979135412739726|-0.979179149452055|0.29073713539726|-0.958578129589041|-0.936723548493151|-0.24702361689726|-0.984536610136986|-0.982228582191781|0.0645676883
19|"WALKING"|0.273931172307692|-0.0191773587903846|-0.122736673192308|-0.0489049407963462|0.181801561185577|-0.13947794235|0.935222559230769|-0.2233381|-0.0898428797307692|-0.9698614625|-0.958651200384615|-0.929187930961539|0.0822246284461538|0.0144113482019523|-0.0327528722288462|0.110306729315577|0.0809271194038462|-0.179390497475|-0.0274970979894231|-0.0751569333730769|0.0798106981923077|-0.0264357957923077|-0.114406108840577|-0.104202986482692|-0.0832353261384615|-0.0307128442115385|-0.0603091962115385|0.0801186523134615|-0.291594827626923|-0.213494065344231|0.0648173438653846|-0.0993927171359615|0.0648173438653846|-0.0993927171359615|0.109450990201923|0.0356558788076923|0.100045071430769|-0.0218463165461538|-0.164699977592308|-0.271487480103846|-0.0299815666923077|0.169258575663077|-0.104423357596154|-0.0578820787019231|0.112615077990385|-0.233872331063462|-0.176447542226923|0.05707673046|0.351860011634615|0.0336380997853846|0.0107318703980769|-0.129367902596154|0.0908366492173077|0.0854010732076923|-0.227829841936346|-0.214787048403846|-0.388095890192308|-0.0054044236|0.228142361865385|-0.0973549846596154|-0.01050470716|-0.108388809533846|-0.133010285461538|-0.220271190807692|-0.0936162175923077|-0.0765832364115385|-0.0330194535942308|0.0322272296217308|-0.324793406057692|0.307394950576923|0.0730179928688462|-0.0222869586038462|0.124998092238462|-0.0952460452365385|-0.141598402309615|0.174359231311538|-0.262442822846154|-0.336148733|0.250382686807692
19|"WALKING_DOWNSTAIRS"|0.262688053871795|-0.0145942275069487|-0.133695240660974|0.626917070512821|0.514816445641026|0.049322451025641|0.881940855128205|-0.215018042307692|-0.126146868942821|-0.899726139487179|-0.917880864102564|-0.899363131794872|0.0730930306923077|-0.0386872111282051|-0.00955202497435897|0.544273037307692|0.355306716915385|-0.0200111148717949|-0.205775427307692|0.0274707556666667|0.163962510807692|0.267657219333333|0.0483147743589744|-0.0314083457948718|-0.0337429578461538|-0.0394612603358974|-0.0545565563487179|0.179148649684615|-0.0146299196923077|0.116646170221282|0.644604325128205|0.413472376589744|0.644604325128205|0.413472376589744|0.434490400974359|0.450612065720513|0.418004608615385|0.237821231894872|0.0875816618205128|-0.0438985022538462|0.537012022051282|0.494457802230769|0.110659220744872|0.658506543333333|0.427928785230769|-0.0783635041538461|-0.323137202076923|0.0126113511538462|0.293956386538462|0.474317256051282|0.276716853307692|0.0595905768717949|0.476803887476923|0.349771285415897|-0.0983930104846154|-0.240575873128205|-0.387547819487179|-0.116947001820513|0.474962448333333|0.147083143564103|0.210673073192308|0.196613286661538|-0.028489571974359|-0.215892226769231|-0.147027421297436|0.101341293433333|0.195664853055641|0.586637550769231|0.0828630624102564|0.226461674461538|0.538404846128205|0.316346415348718|0.174679438294872|0.203979764835897|0.0320366671179487|0.163417975410256|-0.0229045295641026|-0.143254547512821|0.185185491589744
19|"WALKING_UPSTAIRS"|0.242118808925|-0.0303986615775|-0.151054607725|-0.1287420952375|0.176349922525|-0.1904685504575|0.8294283725|-0.3871007085|-0.2210087627|-0.916495992|-0.9010448505|-0.83693567475|0.08315450836225|0.056818586275|0.0316681980575|-0.1742790558|-0.0128865483575|-0.4442822275|0.0388537087875|-0.134514320575|-0.000233248224999999|-0.4068000325|-0.17263322355|-0.110117174875|-0.1018063044|-0.0346288461475|-0.0533545875525|-0.23937641116|-0.49212221875|-0.3754149830025|0.01738119347275|-0.177666828025|0.01738119347275|-0.177666828025|-0.114189605875|-0.284060693125|-0.06161577145|-0.26440144275|-0.372790526575|-0.50740029025|-0.15687949467775|0.111818164225|-0.2196444734075|-0.11993477534|0.13255758081125|-0.2399806950525|-0.344101732195|0.01976741622|0.0488512923725|-0.2053226461925|-0.073928372175|-0.3806571232|-0.2172651781|-0.0131695876025|-0.50771620575|-0.273942744225|-0.364347950525|-0.187567271425|-0.194485509535|-0.2254218170275|-0.06612935167|-0.4775147465|-0.149925160355|-0.207498123525|0.0111728554515|-0.191499705925|-0.15202952495|-0.07962876322|-0.368253499|0.1670048042575|-0.187391317015|-0.43467125|0.296851347275|-0.28884026785|-0.3771327525|0.0750700310425|-0.4771839145|-0.58828966075|0.260346441375
